meta_idx,date_accessed,URL,citation
14,2023-03-24,https://doi.org/10.1594/PANGAEA.882151,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
15,2023-03-24,https://doi.org/10.1594/PANGAEA.882152,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
16,2023-03-24,https://doi.org/10.1594/PANGAEA.882153,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
17,2023-03-24,https://doi.org/10.1594/PANGAEA.882154,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
18,2023-03-24,https://doi.org/10.1594/PANGAEA.882155,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
19,2023-03-24,https://doi.org/10.1594/PANGAEA.882156,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
20,2023-03-24,https://doi.org/10.1594/PANGAEA.882157,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
21,2023-03-24,https://doi.org/10.1594/PANGAEA.882158,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
22,2023-03-24,https://doi.org/10.1594/PANGAEA.882159,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
23,2023-03-24,https://doi.org/10.1594/PANGAEA.882160,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
24,2023-03-24,https://doi.org/10.1594/PANGAEA.882161,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
25,2023-03-24,https://doi.org/10.1594/PANGAEA.882162,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
26,2023-03-24,https://doi.org/10.1594/PANGAEA.882163,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
27,2023-03-24,https://doi.org/10.1594/PANGAEA.882164,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
28,2023-03-24,https://doi.org/10.1594/PANGAEA.882165,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
29,2023-03-24,https://doi.org/10.1594/PANGAEA.882166,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
30,2023-03-24,https://doi.org/10.1594/PANGAEA.882167,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
31,2023-03-24,https://doi.org/10.1594/PANGAEA.882168,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
32,2023-03-24,https://doi.org/10.1594/PANGAEA.882169,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
33,2023-03-24,https://doi.org/10.1594/PANGAEA.882170,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
34,2023-03-24,https://doi.org/10.1594/PANGAEA.882171,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
35,2023-03-24,https://doi.org/10.1594/PANGAEA.882172,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
36,2023-03-24,https://doi.org/10.1594/PANGAEA.882173,"Amundsen Science Data Collection (2017): Moving Vessel Profiling (MVP) data collected by the CCGS Amundsen in the Canadian Arctic. ArcticNet Inc., Québec, Canada, PANGAEA, https://doi.org/10.1594/PANGAEA.882174"
37,2023-03-24,https://doi.org/10.1594/PANGAEA.945921,"Andrews, John T; Piper, David J W (2022): Non-clay and clay mineral compositions of numerous different bedrock and large ice-rafted clasts from around the Western North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.945921, In: Andrews, JT; Piper, DJW (2022): Non-clay and clay mineral compositions of Western North Atlantic sediments. PANGAEA, https://doi.org/10.1594/PANGAEA.945908"
38,2023-03-24,https://doi.org/10.1594/PANGAEA.891539,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170511. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891539, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
39,2023-03-24,https://doi.org/10.1594/PANGAEA.891540,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170522. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891540, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
40,2023-03-24,https://doi.org/10.1594/PANGAEA.891541,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170601. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891541, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
41,2023-03-24,https://doi.org/10.1594/PANGAEA.891543,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170715. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891543, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
42,2023-03-24,https://doi.org/10.1594/PANGAEA.891544,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170725. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891544, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
43,2023-03-24,https://doi.org/10.1594/PANGAEA.891545,"Becker, Meike; Olsen, Are (2018): Underway physical oceanography and carbon dioxide measurements during Nuka Arctica cruise 26NA20170803. Bjerknes Centre for Climate Research, PANGAEA, https://doi.org/10.1594/PANGAEA.891545, In: Bakker, Dorothee C E; Lauvset, Siv K; Wanninkhof, Rik; Castaño-Primo, Rocío; Currie, Kim I; Jones, Steve D; Landa, Camilla S; Metzl, Nicolas; Nakaoka, Shin-Ichiro; Nojiri, Yukihiro; Nonaka, Isao; O'Brien, Kevin M; Olsen, Are; Pfeil, Benjamin; Pierrot, Denis; Schuster, Ute; Smith, Karl; Sullivan, Kevin; Sutton, Adrienne; Tilbrook, Bronte; Alin, Simone; Becker, Meike; Benoit-Cattin, Alice; Bott, Randy; Bozec, Yann; Bozzano, Roberto; Burger, Eugene; Burgers, Tonya; Cai, Wei-Jun; Chen, Liqi; Chierici, Melissa; Corredor, Jorge; Cosca, Catherine E; Cross, Jessica; Dandonneau, Yves; De Carlo, Eric Heinen; Dietrich, Colin; Else, Brent G T; Emerson, Steven R; Farías, Laura; Fransson, Agneta; Garreaud, René D; Gkritzalis, Thanos; Glockzin, Michael; González-Dávila, Melchor; Gregor, Luke; Hartman, Sue E; Hermes, Rudolf; Hoppema, Mario; Howden, Stephan; Hunt, Christopher W; Hydes, David; Ibánhez, J Severino P; Kitidis, Vassilis; Körtzinger, Arne; Kozyr, Alexander; Kuwata, Akira; Lampitt, Richard Stephen; Lefèvre, Nathalie; Lo Monaco, Claire; Maenner, Stacy M; Manke, Ansley; Manzello, Derek P; McGillis, Wade; Mickett, John; Monteiro, Pedro M S; Morell, Julio; Morrison, Ru; Mucci, Alfonso; Munro, David R; Musielewicz, Sylvia; Negri, Ruben M; Newberger, Timothy; Newton, Jan; Noakes, Scott; O'Brien, Chris; Ólafsdóttir, Sólveig Rósa; Ólafsson, Jón; Ono, Tsuneo; Osborne, John; Ouyang, Zhangxian; Padín, Xose Antonio; Papakyriakou, Tim N; Plüddemann, Albert J; Rehder, Gregor; Sabine, Christopher L; Sakurai, Keizo; Salisbury, Joe; Santana-Casiano, Juana Magdalena; Schlitzer, Reiner; Schneider, Bernd; Send, Uwe; Skjelvan, Ingunn; Steinhoff, Tobias; Sulpis, Olivier; Sutherland, Stewart C; Sweeney, Colm; Tadokoro, Kazuaki; Takahashi, Taro; Telszewski, Maciej; Thomas, Helmuth; Tomlinson, Michael; Trull, Tom W; Valdimarsson, Héðinn; van Heuven, Steven; Vandemark, Doug; Wada, Chisato; Wallace, Douglas WR; Watson, Andrew J; Weller, Robert A; Xu, Suqing (2018): Surface Ocean CO2 Atlas (SOCAT) V6. PANGAEA, https://doi.org/10.1594/PANGAEA.890974"
